CC	KO	n_changes	parameter	var_type	variable
-0.0279095993307	YNL183C	12.0	PDC6	flux	PDC_PDC5
-5.59731570474e-15	YNL183C	12.0	PFK1	flux	PDC_PDC5
0.17709250704	YNL183C	12.0	PFK2	flux	PDC_PDC5
0.0139358396938	YNL183C	12.0	PGI1	flux	PDC_PDC5
0.032440700803	YNL183C	12.0	PGK1	flux	PDC_PDC5
-5.59731570474e-15	YNL183C	12.0	PGM1	flux	PDC_PDC5
0.0709196945111	YNL183C	12.0	ADH1	flux	PDC_PDC6
-5.70978513173e-15	YNL183C	12.0	ADH5	flux	PDC_PDC6
0.0127906089	YNL183C	12.0	CDC19	flux	PDC_PDC6
0.000269355907456	YNL183C	12.0	ENO1	flux	PDC_PDC6
0.00163747100305	YNL183C	12.0	ENO2	flux	PDC_PDC6
0.0492378888039	YNL183C	12.0	FBA1	flux	PDC_PDC6
0.000588304709813	YNL183C	12.0	GLK1	flux	PDC_PDC6
-5.70978513173e-15	YNL183C	12.0	GPD1	flux	PDC_PDC6
-5.70978513173e-15	YNL183C	12.0	GPD2	flux	PDC_PDC6
0.000269325847396	YNL183C	12.0	GPM1	flux	PDC_PDC6
-5.70978513173e-15	YNL183C	12.0	HOR2	flux	PDC_PDC6
0.0430217418863	YNL183C	12.0	HXK1	flux	PDC_PDC6
2.50679114986	YNL183C	12.0	HXK2	flux	PDC_PDC6
-0.732407807141	YNL183C	12.0	PDC1	flux	PDC_PDC6
-0.00836829982217	YNL183C	12.0	PDC5	flux	PDC_PDC6
0.978142988643	YNL183C	12.0	PDC6	flux	PDC_PDC6
-5.70978513173e-15	YNL183C	12.0	PFK1	flux	PDC_PDC6
0.138675876643	YNL183C	12.0	PFK2	flux	PDC_PDC6
0.0109126449293	YNL183C	12.0	PGI1	flux	PDC_PDC6
0.0254028708735	YNL183C	12.0	PGK1	flux	PDC_PDC6
-5.70978513173e-15	YNL183C	12.0	PGM1	flux	PDC_PDC6
0.0830426056781	YNL183C	12.0	ADH1	flux	PFK
-7.73005656903e-15	YNL183C	12.0	ADH5	flux	PFK
0.0159050375315	YNL183C	12.0	CDC19	flux	PFK
0.000335930324988	YNL183C	12.0	ENO1	flux	PFK
0.0020462420359	YNL183C	12.0	ENO2	flux	PFK
0.0632118385003	YNL183C	12.0	FBA1	flux	PFK
0.000763236358128	YNL183C	12.0	GLK1	flux	PFK
-7.73005656903e-15	YNL183C	12.0	GPD1	flux	PFK
-7.73005656903e-15	YNL183C	12.0	GPD2	flux	PFK
0.000335881521137	YNL183C	12.0	GPM1	flux	PFK
-7.73005656903e-15	YNL183C	12.0	HOR2	flux	PFK
0.0559707873095	YNL183C	12.0	HXK1	flux	PFK
3.25038960361	YNL183C	12.0	HXK2	flux	PFK
3.11037654128e-05	YNL183C	12.0	PDC1	flux	PFK
3.56304563692e-07	YNL183C	12.0	PDC5	flux	PFK
9.28084279031e-07	YNL183C	12.0	PDC6	flux	PFK
-7.73005656903e-15	YNL183C	12.0	PFK1	flux	PFK
0.179278612308	YNL183C	12.0	PFK2	flux	PFK
0.0141563378903	YNL183C	12.0	PGI1	flux	PFK
0.0328350062703	YNL183C	12.0	PGK1	flux	PFK
-7.73005656903e-15	YNL183C	12.0	PGM1	flux	PFK
0.0837106723016	YNL183C	12.0	ADH1	flux	PGI
-5.41103959832e-14	YNL183C	12.0	ADH5	flux	PGI
0.0159546645149	YNL183C	12.0	CDC19	flux	PGI
0.000335754716964	YNL183C	12.0	ENO1	flux	PGI
0.0020401701866	YNL183C	12.0	ENO2	flux	PGI
0.0643327058189	YNL183C	12.0	FBA1	flux	PGI
0.000763255635147	YNL183C	12.0	GLK1	flux	PGI
-5.41103959832e-14	YNL183C	12.0	GPD1	flux	PGI
-5.41103959832e-14	YNL183C	12.0	GPD2	flux	PGI
0.000335719915209	YNL183C	12.0	GPM1	flux	PGI
-5.41103959832e-14	YNL183C	12.0	HOR2	flux	PGI
0.0560869390988	YNL183C	12.0	HXK1	flux	PGI
3.25042307571	YNL183C	12.0	HXK2	flux	PGI
3.11037460877e-05	YNL183C	12.0	PDC1	flux	PGI
3.56304831667e-07	YNL183C	12.0	PDC5	flux	PGI
9.28084168234e-07	YNL183C	12.0	PDC6	flux	PGI
-5.41103959832e-14	YNL183C	12.0	PFK1	flux	PGI
0.18136356226	YNL183C	12.0	PFK2	flux	PGI
0.015456751302	YNL183C	12.0	PGI1	flux	PGI
0.0313966130423	YNL183C	12.0	PGK1	flux	PGI
-5.41103959832e-14	YNL183C	12.0	PGM1	flux	PGI
0.0924889241698	YNL183C	12.0	ADH1	flux	PGK
-7.86070200051e-15	YNL183C	12.0	ADH5	flux	PGK
0.0171704529067	YNL183C	12.0	CDC19	flux	PGK
0.000351416429108	YNL183C	12.0	ENO1	flux	PGK
0.00209505691033	YNL183C	12.0	ENO2	flux	PGK
0.0639623437345	YNL183C	12.0	FBA1	flux	PGK
0.000770872052441	YNL183C	12.0	GLK1	flux	PGK
-7.86070200051e-15	YNL183C	12.0	GPD1	flux	PGK
-7.86070200051e-15	YNL183C	12.0	GPD2	flux	PGK
0.00035149559925	YNL183C	12.0	GPM1	flux	PGK
-7.86070200051e-15	YNL183C	12.0	HOR2	flux	PGK
0.0565122594893	YNL183C	12.0	HXK1	flux	PGK
3.28293557641	YNL183C	12.0	HXK2	flux	PGK
3.26915062246e-05	YNL183C	12.0	PDC1	flux	PGK
3.74489047089e-07	YNL183C	12.0	PDC5	flux	PGK
9.75293068392e-07	YNL183C	12.0	PDC6	flux	PGK
-7.86070200051e-15	YNL183C	12.0	PFK1	flux	PGK
0.181485202534	YNL183C	12.0	PFK2	flux	PGK
0.0143087688762	YNL183C	12.0	PGI1	flux	PGK
0.0513652347589	YNL183C	12.0	PGK1	flux	PGK
-7.86070200051e-15	YNL183C	12.0	PGM1	flux	PGK
-0.0324440259671	YNL183C	12.0	ADH1	flux	PGM
-2.51828659316e-14	YNL183C	12.0	ADH5	flux	PGM
-0.0377485534683	YNL183C	12.0	CDC19	flux	PGM
-0.000792545019623	YNL183C	12.0	ENO1	flux	PGM
-0.00480818855939	YNL183C	12.0	ENO2	flux	PGM
-0.24865002943	YNL183C	12.0	FBA1	flux	PGM
0.00126725134669	YNL183C	12.0	GLK1	flux	PGM
-2.51828659316e-14	YNL183C	12.0	GPD1	flux	PGM
-2.51828659316e-14	YNL183C	12.0	GPD2	flux	PGM
-0.000792481780356	YNL183C	12.0	GPM1	flux	PGM
-2.51828659316e-14	YNL183C	12.0	HOR2	flux	PGM
0.0950948024373	YNL183C	12.0	HXK1	flux	PGM
5.33162158672	YNL183C	12.0	HXK2	flux	PGM
-7.34412089193e-05	YNL183C	12.0	PDC1	flux	PGM
-8.3945246178e-07	YNL183C	12.0	PDC5	flux	PGM
-2.19146951316e-06	YNL183C	12.0	PDC6	flux	PGM
-2.51828659316e-14	YNL183C	12.0	PFK1	flux	PGM
-0.680034483215	YNL183C	12.0	PFK2	flux	PGM
-0.0512452856417	YNL183C	12.0	PGI1	flux	PGM
-0.0719678022888	YNL183C	12.0	PGK1	flux	PGM
-2.51828659316e-14	YNL183C	12.0	PGM1	flux	PGM
0.0926186303224	YNL183C	12.0	ADH1	flux	PYK_CDC19
-1.04809360007e-14	YNL183C	12.0	ADH5	flux	PYK_CDC19
0.0164161220983	YNL183C	12.0	CDC19	flux	PYK_CDC19
0.00035321154496	YNL183C	12.0	ENO1	flux	PYK_CDC19
0.00215528904358	YNL183C	12.0	ENO2	flux	PYK_CDC19
0.0618004092181	YNL183C	12.0	FBA1	flux	PYK_CDC19
0.000770855645809	YNL183C	12.0	GLK1	flux	PYK_CDC19
-1.04809360007e-14	YNL183C	12.0	GPD1	flux	PYK_CDC19
-1.04809360007e-14	YNL183C	12.0	GPD2	flux	PYK_CDC19
0.000353149589553	YNL183C	12.0	GPM1	flux	PYK_CDC19
-1.04809360007e-14	YNL183C	12.0	HOR2	flux	PYK_CDC19
0.0564783755798	YNL183C	12.0	HXK1	flux	PYK_CDC19
3.28299609672	YNL183C	12.0	HXK2	flux	PYK_CDC19
3.26878853704e-05	YNL183C	12.0	PDC1	flux	PYK_CDC19
3.7486394493e-07	YNL183C	12.0	PDC5	flux	PYK_CDC19
9.74833628702e-07	YNL183C	12.0	PDC6	flux	PYK_CDC19
-1.04809360007e-14	YNL183C	12.0	PFK1	flux	PYK_CDC19
0.181591607158	YNL183C	12.0	PFK2	flux	PYK_CDC19
0.0143049153163	YNL183C	12.0	PGI1	flux	PYK_CDC19
0.0356162458713	YNL183C	12.0	PGK1	flux	PYK_CDC19
-1.04809360007e-14	YNL183C	12.0	PGM1	flux	PYK_CDC19
	YNL183C	12.0	ADH1	flux	PYK_PYK2
	YNL183C	12.0	ADH5	flux	PYK_PYK2
	YNL183C	12.0	CDC19	flux	PYK_PYK2
	YNL183C	12.0	ENO1	flux	PYK_PYK2
	YNL183C	12.0	ENO2	flux	PYK_PYK2
	YNL183C	12.0	FBA1	flux	PYK_PYK2
	YNL183C	12.0	GLK1	flux	PYK_PYK2
	YNL183C	12.0	GPD1	flux	PYK_PYK2
	YNL183C	12.0	GPD2	flux	PYK_PYK2
	YNL183C	12.0	GPM1	flux	PYK_PYK2
	YNL183C	12.0	HOR2	flux	PYK_PYK2
	YNL183C	12.0	HXK1	flux	PYK_PYK2
	YNL183C	12.0	HXK2	flux	PYK_PYK2
	YNL183C	12.0	PDC1	flux	PYK_PYK2
	YNL183C	12.0	PDC5	flux	PYK_PYK2
	YNL183C	12.0	PDC6	flux	PYK_PYK2
	YNL183C	12.0	PFK1	flux	PYK_PYK2
	YNL183C	12.0	PFK2	flux	PYK_PYK2
	YNL183C	12.0	PGI1	flux	PYK_PYK2
	YNL183C	12.0	PGK1	flux	PYK_PYK2
	YNL183C	12.0	PGM1	flux	PYK_PYK2
0.0840296726763	YNL183C	12.0	ADH1	flux	TDH_TDH1
-1.225720726e-14	YNL183C	12.0	ADH5	flux	TDH_TDH1
0.0337636420622	YNL183C	12.0	CDC19	flux	TDH_TDH1
0.000707464959011	YNL183C	12.0	ENO1	flux	TDH_TDH1
0.00428621773405	YNL183C	12.0	ENO2	flux	TDH_TDH1
0.0545457422205	YNL183C	12.0	FBA1	flux	TDH_TDH1
0.000726639936183	YNL183C	12.0	GLK1	flux	TDH_TDH1
-1.225720726e-14	YNL183C	12.0	GPD1	flux	TDH_TDH1
-1.225720726e-14	YNL183C	12.0	GPD2	flux	TDH_TDH1
0.000707426165989	YNL183C	12.0	GPM1	flux	TDH_TDH1
-1.225720726e-14	YNL183C	12.0	HOR2	flux	TDH_TDH1
0.0534327227512	YNL183C	12.0	HXK1	flux	TDH_TDH1
3.0991025341	YNL183C	12.0	HXK2	flux	TDH_TDH1
6.55773751084e-05	YNL183C	12.0	PDC1	flux	TDH_TDH1
7.50171460126e-07	YNL183C	12.0	PDC5	flux	TDH_TDH1
1.9567790056e-06	YNL183C	12.0	PDC6	flux	TDH_TDH1
-1.225720726e-14	YNL183C	12.0	PFK1	flux	TDH_TDH1
0.17037558817	YNL183C	12.0	PFK2	flux	TDH_TDH1
0.0134575658823	YNL183C	12.0	PGI1	flux	TDH_TDH1
0.0625427596522	YNL183C	12.0	PGK1	flux	TDH_TDH1
-1.225720726e-14	YNL183C	12.0	PGM1	flux	TDH_TDH1
	YNL183C	12.0	ADH1	flux	TDH_TDH2
	YNL183C	12.0	ADH5	flux	TDH_TDH2
	YNL183C	12.0	CDC19	flux	TDH_TDH2
	YNL183C	12.0	ENO1	flux	TDH_TDH2
	YNL183C	12.0	ENO2	flux	TDH_TDH2
	YNL183C	12.0	FBA1	flux	TDH_TDH2
	YNL183C	12.0	GLK1	flux	TDH_TDH2
	YNL183C	12.0	GPD1	flux	TDH_TDH2
	YNL183C	12.0	GPD2	flux	TDH_TDH2
	YNL183C	12.0	GPM1	flux	TDH_TDH2
	YNL183C	12.0	HOR2	flux	TDH_TDH2
	YNL183C	12.0	HXK1	flux	TDH_TDH2
	YNL183C	12.0	HXK2	flux	TDH_TDH2
	YNL183C	12.0	PDC1	flux	TDH_TDH2
	YNL183C	12.0	PDC5	flux	TDH_TDH2
	YNL183C	12.0	PDC6	flux	TDH_TDH2
	YNL183C	12.0	PFK1	flux	TDH_TDH2
	YNL183C	12.0	PFK2	flux	TDH_TDH2
	YNL183C	12.0	PGI1	flux	TDH_TDH2
	YNL183C	12.0	PGK1	flux	TDH_TDH2
	YNL183C	12.0	PGM1	flux	TDH_TDH2
0.0952523221008	YNL183C	12.0	ADH1	flux	TDH_TDH3
-1.4039024582e-14	YNL183C	12.0	ADH5	flux	TDH_TDH3
0.0156811085688	YNL183C	12.0	CDC19	flux	TDH_TDH3
0.00032705473163	YNL183C	12.0	ENO1	flux	TDH_TDH3
0.00197520598066	YNL183C	12.0	ENO2	flux	TDH_TDH3
0.0650993780504	YNL183C	12.0	FBA1	flux	TDH_TDH3
0.000774062035502	YNL183C	12.0	GLK1	flux	TDH_TDH3
-1.4039024582e-14	YNL183C	12.0	GPD1	flux	TDH_TDH3
-1.4039024582e-14	YNL183C	12.0	GPD2	flux	TDH_TDH3
0.00032705468695	YNL183C	12.0	GPM1	flux	TDH_TDH3
-1.4039024582e-14	YNL183C	12.0	HOR2	flux	TDH_TDH3
0.0569069744244	YNL183C	12.0	HXK1	flux	TDH_TDH3
3.29607702381	YNL183C	12.0	HXK2	flux	TDH_TDH3
3.03374117317e-05	YNL183C	12.0	PDC1	flux	TDH_TDH3
3.4766048421e-07	YNL183C	12.0	PDC5	flux	TDH_TDH3
9.05207965873e-07	YNL183C	12.0	PDC6	flux	TDH_TDH3
-1.4039024582e-14	YNL183C	12.0	PFK1	flux	TDH_TDH3
0.18206754097	YNL183C	12.0	PFK2	flux	TDH_TDH3
0.0143793586237	YNL183C	12.0	PGI1	flux	TDH_TDH3
0.0271060356193	YNL183C	12.0	PGK1	flux	TDH_TDH3
-1.4039024582e-14	YNL183C	12.0	PGM1	flux	TDH_TDH3
0.102634665775	YNL183C	12.0	ADH1	flux	TPI
5.3305596128e-15	YNL183C	12.0	ADH5	flux	TPI
0.0176049462704	YNL183C	12.0	CDC19	flux	TPI
0.000370645487716	YNL183C	12.0	ENO1	flux	TPI
0.00225284314034	YNL183C	12.0	ENO2	flux	TPI
0.0649321439108	YNL183C	12.0	FBA1	flux	TPI
0.000778715781235	YNL183C	12.0	GLK1	flux	TPI
5.3305596128e-15	YNL183C	12.0	GPD1	flux	TPI
5.3305596128e-15	YNL183C	12.0	GPD2	flux	TPI
0.000370605201535	YNL183C	12.0	GPM1	flux	TPI
5.3305596128e-15	YNL183C	12.0	HOR2	flux	TPI
0.0568580304516	YNL183C	12.0	HXK1	flux	TPI
3.31649342268	YNL183C	12.0	HXK2	flux	TPI
3.4334064729e-05	YNL183C	12.0	PDC1	flux	TPI
3.9342221875e-07	YNL183C	12.0	PDC5	flux	TPI
1.02446341008e-06	YNL183C	12.0	PDC6	flux	TPI
5.3305596128e-15	YNL183C	12.0	PFK1	flux	TPI
0.183848769848	YNL183C	12.0	PFK2	flux	TPI
0.0144535375162	YNL183C	12.0	PGI1	flux	TPI
0.0348446071207	YNL183C	12.0	PGK1	flux	TPI
5.3305596128e-15	YNL183C	12.0	PGM1	flux	TPI
-0.0324097596661	YNL183C	12.0	ADH1	flux	TPP
-2.51828659316e-14	YNL183C	12.0	ADH5	flux	TPP
-0.0377046323563	YNL183C	12.0	CDC19	flux	TPP
-0.000792700765386	YNL183C	12.0	ENO1	flux	TPP
-0.00481354263132	YNL183C	12.0	ENO2	flux	TPP
-0.246814377591	YNL183C	12.0	FBA1	flux	TPP
0.00126687579621	YNL183C	12.0	GLK1	flux	TPP
-2.51828659316e-14	YNL183C	12.0	GPD1	flux	TPP
-2.51828659316e-14	YNL183C	12.0	GPD2	flux	TPP
-0.000792625107904	YNL183C	12.0	GPM1	flux	TPP
-2.51828659316e-14	YNL183C	12.0	HOR2	flux	TPP
0.0930506764669	YNL183C	12.0	HXK1	flux	TPP
5.33150456458	YNL183C	12.0	HXK2	flux	TPP
-7.34412252283e-05	YNL183C	12.0	PDC1	flux	TPP
-8.39452937107e-07	YNL183C	12.0	PDC5	flux	TPP
-2.19147149946e-06	YNL183C	12.0	PDC6	flux	TPP
-2.51828659316e-14	YNL183C	12.0	PFK1	flux	TPP
-0.66635052039	YNL183C	12.0	PFK2	flux	TPP
-0.0518485252232	YNL183C	12.0	PGI1	flux	TPP
-0.0731945178075	YNL183C	12.0	PGK1	flux	TPP
-2.51828659316e-14	YNL183C	12.0	PGM1	flux	TPP
-0.0324263256036	YNL183C	12.0	ADH1	flux	TPS
-1.88871494487e-14	YNL183C	12.0	ADH5	flux	TPS
-0.037712936939	YNL183C	12.0	CDC19	flux	TPS
-0.000792671327671	YNL183C	12.0	ENO1	flux	TPS
-0.00481252981441	YNL183C	12.0	ENO2	flux	TPS
-0.247129176278	YNL183C	12.0	FBA1	flux	TPS
0.00126691184512	YNL183C	12.0	GLK1	flux	TPS
-1.88871494487e-14	YNL183C	12.0	GPD1	flux	TPS
-1.88871494487e-14	YNL183C	12.0	GPD2	flux	TPS
-0.000792597990824	YNL183C	12.0	GPM1	flux	TPS
-1.88871494487e-14	YNL183C	12.0	HOR2	flux	TPS
0.0932461991742	YNL183C	12.0	HXK1	flux	TPS
5.33152276151	YNL183C	12.0	HXK2	flux	TPS
-7.34412221371e-05	YNL183C	12.0	PDC1	flux	TPS
-8.39452861558e-07	YNL183C	12.0	PDC5	flux	TPS
-2.19147121615e-06	YNL183C	12.0	PDC6	flux	TPS
-1.88871494487e-14	YNL183C	12.0	PFK1	flux	TPS
-0.668697309578	YNL183C	12.0	PFK2	flux	TPS
-0.0517445976304	YNL183C	12.0	PGI1	flux	TPS
-0.0729621126218	YNL183C	12.0	PGK1	flux	TPS
-1.88871494487e-14	YNL183C	12.0	PGM1	flux	TPS
-0.0324176899026	YNL183C	12.0	ADH1	flux	UGP
-2.20350076901e-14	YNL183C	12.0	ADH5	flux	UGP
-0.0377032275554	YNL183C	12.0	CDC19	flux	UGP
-0.000792705755198	YNL183C	12.0	ENO1	flux	UGP
-0.0048137144844	YNL183C	12.0	ENO2	flux	UGP
-0.246730797249	YNL183C	12.0	FBA1	flux	UGP
0.00126684096292	YNL183C	12.0	GLK1	flux	UGP
-2.20350076901e-14	YNL183C	12.0	GPD1	flux	UGP
-2.20350076901e-14	YNL183C	12.0	GPD2	flux	UGP
-0.000792629708726	YNL183C	12.0	GPM1	flux	UGP
-2.20350076901e-14	YNL183C	12.0	HOR2	flux	UGP
0.0928621537505	YNL183C	12.0	HXK1	flux	UGP
5.3314872238	YNL183C	12.0	HXK2	flux	UGP
-7.34412257603e-05	YNL183C	12.0	PDC1	flux	UGP
-8.39452952846e-07	YNL183C	12.0	PDC5	flux	UGP
-2.19147155612e-06	YNL183C	12.0	PDC6	flux	UGP
-2.20350076901e-14	YNL183C	12.0	PFK1	flux	UGP
-0.665757614582	YNL183C	12.0	PFK2	flux	UGP
-0.0518756193319	YNL183C	12.0	PGI1	flux	UGP
-0.0732347037016	YNL183C	12.0	PGK1	flux	UGP
-2.20350076901e-14	YNL183C	12.0	PGM1	flux	UGP
-0.467757800277	YNL183C	12.0	ADH1	flux	acetate_branch
9.93190152908e-14	YNL183C	12.0	ADH5	flux	acetate_branch
-0.0321832325534	YNL183C	12.0	CDC19	flux	acetate_branch
-0.000678528229707	YNL183C	12.0	ENO1	flux	acetate_branch
-0.00412814426598	YNL183C	12.0	ENO2	flux	acetate_branch
0.0409044670088	YNL183C	12.0	FBA1	flux	acetate_branch
0.000311550041738	YNL183C	12.0	GLK1	flux	acetate_branch
9.93190152908e-14	YNL183C	12.0	GPD1	flux	acetate_branch
9.93190152908e-14	YNL183C	12.0	GPD2	flux	acetate_branch
-0.0006784403929	YNL183C	12.0	GPM1	flux	acetate_branch
9.93190152908e-14	YNL183C	12.0	HOR2	flux	acetate_branch
0.0224289458035	YNL183C	12.0	HXK1	flux	acetate_branch
1.32845246945	YNL183C	12.0	HXK2	flux	acetate_branch
-6.27922739833e-05	YNL183C	12.0	PDC1	flux	acetate_branch
-6.93867397903e-07	YNL183C	12.0	PDC5	flux	acetate_branch
-1.87513527392e-06	YNL183C	12.0	PDC6	flux	acetate_branch
9.93190152908e-14	YNL183C	12.0	PFK1	flux	acetate_branch
0.0637125184113	YNL183C	12.0	PFK2	flux	acetate_branch
0.00496097824819	YNL183C	12.0	PGI1	flux	acetate_branch
-0.0649329812799	YNL183C	12.0	PGK1	flux	acetate_branch
9.93190152908e-14	YNL183C	12.0	PGM1	flux	acetate_branch
	YNL183C	12.0	ADH1	flux	succinate_branch
	YNL183C	12.0	ADH5	flux	succinate_branch
	YNL183C	12.0	CDC19	flux	succinate_branch
	YNL183C	12.0	ENO1	flux	succinate_branch
	YNL183C	12.0	ENO2	flux	succinate_branch
	YNL183C	12.0	FBA1	flux	succinate_branch
	YNL183C	12.0	GLK1	flux	succinate_branch
	YNL183C	12.0	GPD1	flux	succinate_branch
	YNL183C	12.0	GPD2	flux	succinate_branch
	YNL183C	12.0	GPM1	flux	succinate_branch
	YNL183C	12.0	HOR2	flux	succinate_branch
	YNL183C	12.0	HXK1	flux	succinate_branch
	YNL183C	12.0	HXK2	flux	succinate_branch
	YNL183C	12.0	PDC1	flux	succinate_branch
	YNL183C	12.0	PDC5	flux	succinate_branch
	YNL183C	12.0	PDC6	flux	succinate_branch
	YNL183C	12.0	PFK1	flux	succinate_branch
	YNL183C	12.0	PFK2	flux	succinate_branch
	YNL183C	12.0	PGI1	flux	succinate_branch
	YNL183C	12.0	PGK1	flux	succinate_branch
	YNL183C	12.0	PGM1	flux	succinate_branch
-0.0334384042667	YNL183C	12.0	ADH1	flux	udp_to_utp
-2.20350076901e-14	YNL183C	12.0	ADH5	flux	udp_to_utp
-0.0377664669199	YNL183C	12.0	CDC19	flux	udp_to_utp
-0.000792481400567	YNL183C	12.0	ENO1	flux	udp_to_utp
-0.00480597947867	YNL183C	12.0	ENO2	flux	udp_to_utp
-0.248061902014	YNL183C	12.0	FBA1	flux	udp_to_utp
0.00126684896896	YNL183C	12.0	GLK1	flux	udp_to_utp
-2.20350076901e-14	YNL183C	12.0	GPD1	flux	udp_to_utp
-2.20350076901e-14	YNL183C	12.0	GPD2	flux	udp_to_utp
-0.000792423220431	YNL183C	12.0	GPM1	flux	udp_to_utp
-2.20350076901e-14	YNL183C	12.0	HOR2	flux	udp_to_utp
0.0929091012007	YNL183C	12.0	HXK1	flux	udp_to_utp
5.33150109407	YNL183C	12.0	HXK2	flux	udp_to_utp
-7.34412019373e-05	YNL183C	12.0	PDC1	flux	udp_to_utp
-8.39452641208e-07	YNL183C	12.0	PDC5	flux	udp_to_utp
-2.19146971147e-06	YNL183C	12.0	PDC6	flux	udp_to_utp
-2.20350076901e-14	YNL183C	12.0	PFK1	flux	udp_to_utp
-0.676220106282	YNL183C	12.0	PFK2	flux	udp_to_utp
-0.0514115004071	YNL183C	12.0	PGI1	flux	udp_to_utp
-0.0714215037078	YNL183C	12.0	PGK1	flux	udp_to_utp
-2.20350076901e-14	YNL183C	12.0	PGM1	flux	udp_to_utp
0.0809790216079	YNL183C	12.0	ADH1	flux	HXT
-1.00496739582e-14	YNL183C	12.0	ADH5	flux	HXT
0.0146159980052	YNL183C	12.0	CDC19	flux	HXT
0.000307609690342	YNL183C	12.0	ENO1	flux	HXT
0.00186925970533	YNL183C	12.0	ENO2	flux	HXT
0.0564925922574	YNL183C	12.0	FBA1	flux	HXT
0.000775584062184	YNL183C	12.0	GLK1	flux	HXT
-1.00496739582e-14	YNL183C	12.0	GPD1	flux	HXT
-1.00496739582e-14	YNL183C	12.0	GPD2	flux	HXT
0.000307577548879	YNL183C	12.0	GPM1	flux	HXT
-1.00496739582e-14	YNL183C	12.0	HOR2	flux	HXT
0.0557685556364	YNL183C	12.0	HXK1	flux	HXT
3.30231262587	YNL183C	12.0	HXK2	flux	HXT
2.84962127691e-05	YNL183C	12.0	PDC1	flux	HXT
3.26480129948e-07	YNL183C	12.0	PDC5	flux	HXT
8.50275776971e-07	YNL183C	12.0	PDC6	flux	HXT
-1.00496739582e-14	YNL183C	12.0	PFK1	flux	HXT
0.159639555254	YNL183C	12.0	PFK2	flux	HXT
0.0124520131309	YNL183C	12.0	PGI1	flux	HXT
0.0287934811306	YNL183C	12.0	PGK1	flux	HXT
-1.00496739582e-14	YNL183C	12.0	PGM1	flux	HXT
0.367283744157	YNL298W	7.0	ADH1	flux	ADH_ADH1
-2.51132161049e-14	YNL298W	7.0	ADH5	flux	ADH_ADH1
0.0750848245653	YNL298W	7.0	CDC19	flux	ADH_ADH1
0.00244319379355	YNL298W	7.0	ENO1	flux	ADH_ADH1
0.0131632927275	YNL298W	7.0	ENO2	flux	ADH_ADH1
0.0742752519873	YNL298W	7.0	FBA1	flux	ADH_ADH1
0.000765519647688	YNL298W	7.0	GLK1	flux	ADH_ADH1
-2.51132161049e-14	YNL298W	7.0	GPD1	flux	ADH_ADH1
-2.51132161049e-14	YNL298W	7.0	GPD2	flux	ADH_ADH1
0.00227627206489	YNL298W	7.0	GPM1	flux	ADH_ADH1
-2.51132161049e-14	YNL298W	7.0	HOR2	flux	ADH_ADH1
0.0787957222323	YNL298W	7.0	HXK1	flux	ADH_ADH1
1.93655565088	YNL298W	7.0	HXK2	flux	ADH_ADH1
0.000718389873074	YNL298W	7.0	PDC1	flux	ADH_ADH1
8.0699853664e-06	YNL298W	7.0	PDC5	flux	ADH_ADH1
6.56063664963e-06	YNL298W	7.0	PDC6	flux	ADH_ADH1
-2.33194149545e-14	YNL298W	7.0	PFK1	flux	ADH_ADH1
0.407322752189	YNL298W	7.0	PFK2	flux	ADH_ADH1
0.021421366188	YNL298W	7.0	PGI1	flux	ADH_ADH1
0.183332841818	YNL298W	7.0	PGK1	flux	ADH_ADH1
-2.51132161049e-14	YNL298W	7.0	PGM1	flux	ADH_ADH1
	YNL298W	7.0	ADH1	flux	ADH_ADH5
	YNL298W	7.0	ADH5	flux	ADH_ADH5
	YNL298W	7.0	CDC19	flux	ADH_ADH5
	YNL298W	7.0	ENO1	flux	ADH_ADH5
	YNL298W	7.0	ENO2	flux	ADH_ADH5
	YNL298W	7.0	FBA1	flux	ADH_ADH5
	YNL298W	7.0	GLK1	flux	ADH_ADH5
	YNL298W	7.0	GPD1	flux	ADH_ADH5
	YNL298W	7.0	GPD2	flux	ADH_ADH5
	YNL298W	7.0	GPM1	flux	ADH_ADH5
	YNL298W	7.0	HOR2	flux	ADH_ADH5
	YNL298W	7.0	HXK1	flux	ADH_ADH5
	YNL298W	7.0	HXK2	flux	ADH_ADH5
	YNL298W	7.0	PDC1	flux	ADH_ADH5
	YNL298W	7.0	PDC5	flux	ADH_ADH5
	YNL298W	7.0	PDC6	flux	ADH_ADH5
	YNL298W	7.0	PFK1	flux	ADH_ADH5
	YNL298W	7.0	PFK2	flux	ADH_ADH5
	YNL298W	7.0	PGI1	flux	ADH_ADH5
	YNL298W	7.0	PGK1	flux	ADH_ADH5
	YNL298W	7.0	PGM1	flux	ADH_ADH5
-8.28714096248e+11	YNL298W	7.0	ADH1	flux	AK
-15.0	YNL298W	7.0	ADH5	flux	AK
4.14009521812e+12	YNL298W	7.0	CDC19	flux	AK
-35285167010.0	YNL298W	7.0	ENO1	flux	AK
-9.57268125255e+11	YNL298W	7.0	ENO2	flux	AK
4.06344240327e+12	YNL298W	7.0	FBA1	flux	AK
-2815609602.78	YNL298W	7.0	GLK1	flux	AK
-15.0	YNL298W	7.0	GPD1	flux	AK
-15.0	YNL298W	7.0	GPD2	flux	AK
-28239086143.3	YNL298W	7.0	GPM1	flux	AK
-15.0	YNL298W	7.0	HOR2	flux	AK
